Customer_ID,Event_Timestamp,Event_Type,Event_Value
1964,05-02-2024,sensor_trigger,2
1874,10-04-2024,sensor_trigger,1
1711,11-01-2024,login,7
29,27-01-2024,email_open,9
179,02-01-2024,sensor_trigger,5
41,22-01-2024,email_open,4
1494,06-03-2024,login,4
1216,21-04-2024,login,8
344,17-01-2024,sensor_trigger,1
1773,11-05-2024,login,1
816,14-01-2024,sensor_trigger,8
1997,07-01-2024,email_open,2
737,19-03-2024,email_open,6
626,23-05-2024,sensor_trigger,2
278,13-04-2024,sensor_trigger,5
1379,26-05-2024,sensor_trigger,3
529,01-01-2024,email_open,7
86,31-01-2024,email_open,9
1925,07-05-2024,login,2
317,11-05-2024,login,7
1881,31-03-2024,email_open,8
1926,27-02-2024,email_open,8
693,25-02-2024,sensor_trigger,7
1361,12-02-2024,email_open,4
863,14-03-2024,email_open,4
1169,18-02-2024,login,9
315,21-04-2024,login,9
225,17-04-2024,sensor_trigger,5
1447,29-02-2024,login,7
1078,03-04-2024,sensor_trigger,7
1918,23-05-2024,email_open,9
1968,13-03-2024,email_open,7
1957,08-04-2024,sensor_trigger,8
1840,23-04-2024,login,7
68,23-06-2024,login,4
1643,15-01-2024,email_open,2
1358,03-03-2024,login,3
1021,28-01-2024,sensor_trigger,7
1101,27-05-2024,email_open,9
1563,09-06-2024,login,2
856,05-02-2024,email_open,7
1179,04-05-2024,email_open,4
1096,20-05-2024,login,7
1525,02-03-2024,sensor_trigger,5
1471,30-05-2024,login,7
1716,13-01-2024,login,6
1583,28-03-2024,login,2
1778,09-02-2024,login,7
1383,06-06-2024,login,5
1301,03-05-2024,login,9
883,25-01-2024,sensor_trigger,1
1337,02-06-2024,email_open,1
1129,24-01-2024,sensor_trigger,2
971,06-04-2024,login,8
1119,08-02-2024,sensor_trigger,9
1243,18-04-2024,email_open,7
1706,01-03-2024,sensor_trigger,1
1902,25-06-2024,login,7
1968,17-06-2024,email_open,8
1819,20-01-2024,login,7
1152,20-06-2024,login,5
200,16-01-2024,email_open,7
1953,28-05-2024,email_open,2
332,15-01-2024,login,9
547,15-06-2024,sensor_trigger,2
1890,11-02-2024,email_open,2
1680,04-01-2024,sensor_trigger,5
1316,31-05-2024,sensor_trigger,8
66,10-05-2024,email_open,6
1996,23-04-2024,sensor_trigger,9
731,08-05-2024,email_open,6
568,20-05-2024,email_open,5
657,23-02-2024,email_open,1
404,22-03-2024,email_open,8
1749,09-02-2024,sensor_trigger,3
1630,06-05-2024,sensor_trigger,2
618,18-05-2024,email_open,7
596,11-02-2024,email_open,2
648,02-04-2024,email_open,1
146,04-01-2024,email_open,2
761,25-01-2024,login,6
1554,09-04-2024,sensor_trigger,2
1426,12-06-2024,sensor_trigger,1
125,04-05-2024,email_open,1
1538,20-06-2024,login,4
1356,09-02-2024,login,8
480,01-04-2024,login,6
1002,21-06-2024,email_open,4
712,15-05-2024,login,6
1971,25-03-2024,email_open,6
1674,04-02-2024,login,9
715,20-06-2024,email_open,4
1422,25-05-2024,email_open,6
1818,16-02-2024,sensor_trigger,1
815,01-06-2024,email_open,7
1054,17-06-2024,login,7
56,05-01-2024,sensor_trigger,1
1655,04-05-2024,login,8
1962,20-04-2024,email_open,5
132,12-03-2024,sensor_trigger,9
231,27-03-2024,email_open,8
395,03-01-2024,email_open,3
1176,13-06-2024,login,1
1526,02-04-2024,login,3
982,10-02-2024,login,2
963,27-05-2024,sensor_trigger,2
933,27-03-2024,login,4
1530,16-06-2024,email_open,2
1410,25-03-2024,sensor_trigger,8
908,15-05-2024,login,5
533,12-05-2024,login,1
965,25-01-2024,login,6
1991,08-02-2024,email_open,7
448,13-06-2024,login,1
1604,04-05-2024,email_open,3
126,14-04-2024,sensor_trigger,9
555,05-01-2024,login,7
694,15-05-2024,email_open,4
489,04-01-2024,login,6
612,17-06-2024,login,6
891,29-02-2024,sensor_trigger,3
446,23-02-2024,sensor_trigger,2
1494,29-05-2024,email_open,5
1373,18-03-2024,email_open,8
508,19-01-2024,email_open,3
457,08-04-2024,sensor_trigger,5
986,08-03-2024,email_open,3
1932,02-02-2024,sensor_trigger,7
1776,29-05-2024,sensor_trigger,6
385,18-05-2024,login,6
712,16-01-2024,login,1
929,06-05-2024,email_open,2
1472,02-04-2024,sensor_trigger,6
1652,13-02-2024,sensor_trigger,8
1139,09-01-2024,sensor_trigger,5
452,18-03-2024,login,2
654,19-03-2024,sensor_trigger,5
1143,26-03-2024,email_open,9
1117,15-01-2024,email_open,6
1934,06-01-2024,login,5
521,01-01-2024,email_open,6
1609,20-01-2024,sensor_trigger,9
538,12-06-2024,sensor_trigger,7
1457,09-05-2024,email_open,3
1775,10-03-2024,login,5
1898,02-01-2024,sensor_trigger,4
145,10-05-2024,sensor_trigger,5
1092,07-01-2024,login,8
700,24-03-2024,sensor_trigger,6
1902,17-06-2024,email_open,4
131,23-02-2024,email_open,5
733,10-02-2024,login,7
1305,24-04-2024,login,8
1813,12-05-2024,email_open,5
1676,11-04-2024,login,2
1590,22-03-2024,email_open,6
513,03-03-2024,login,9
640,01-01-2024,email_open,3
1,25-01-2024,sensor_trigger,7
1709,22-06-2024,sensor_trigger,8
1966,22-05-2024,email_open,6
432,24-05-2024,sensor_trigger,3
391,28-05-2024,email_open,1
1290,24-02-2024,login,3
399,16-04-2024,sensor_trigger,6
808,17-05-2024,sensor_trigger,4
1280,05-03-2024,sensor_trigger,1
395,06-02-2024,email_open,6
952,21-04-2024,sensor_trigger,1
174,07-01-2024,login,8
1069,16-03-2024,sensor_trigger,3
855,09-02-2024,login,3
1165,26-06-2024,sensor_trigger,1
539,01-01-2024,sensor_trigger,3
745,27-05-2024,login,7
721,17-04-2024,sensor_trigger,8
50,07-06-2024,login,8
1085,08-03-2024,login,3
243,12-01-2024,login,5
1293,29-05-2024,sensor_trigger,1
1164,08-05-2024,sensor_trigger,9
1181,05-05-2024,login,8
597,01-01-2024,sensor_trigger,2
1620,10-05-2024,email_open,1
276,26-04-2024,login,4
1055,28-05-2024,login,9
8,13-01-2024,email_open,8
1816,20-05-2024,email_open,3
715,14-04-2024,login,6
1959,09-06-2024,email_open,9
33,13-05-2024,login,8
810,25-01-2024,sensor_trigger,5
1679,30-05-2024,email_open,9
1476,28-03-2024,login,9
1473,10-04-2024,login,3
928,26-01-2024,login,8
1931,11-05-2024,email_open,4
862,11-04-2024,sensor_trigger,7
37,11-06-2024,sensor_trigger,8
1683,09-04-2024,email_open,7
1971,25-01-2024,login,5
1764,27-05-2024,login,1
34,01-01-2024,login,8
455,03-04-2024,email_open,5
444,08-03-2024,email_open,3
1261,23-01-2024,login,2
212,15-04-2024,login,3
1845,29-05-2024,login,9
1164,04-04-2024,email_open,2
702,02-03-2024,email_open,1
608,08-05-2024,sensor_trigger,2
1730,08-03-2024,login,2
982,26-05-2024,login,5
361,30-01-2024,sensor_trigger,1
304,08-05-2024,login,8
296,17-02-2024,sensor_trigger,2
152,19-01-2024,email_open,6
1970,06-05-2024,sensor_trigger,5
1247,28-06-2024,sensor_trigger,2
1220,29-05-2024,email_open,1
600,19-02-2024,login,6
1323,13-05-2024,sensor_trigger,6
1553,28-05-2024,sensor_trigger,3
1512,26-05-2024,login,8
211,13-06-2024,sensor_trigger,9
232,03-03-2024,email_open,3
870,05-06-2024,sensor_trigger,9
695,10-06-2024,login,8
1698,08-05-2024,login,5
367,17-02-2024,sensor_trigger,6
481,29-03-2024,login,1
1606,06-05-2024,login,5
572,28-05-2024,sensor_trigger,7
1203,10-06-2024,sensor_trigger,1
1508,02-06-2024,login,9
1613,05-02-2024,sensor_trigger,7
1519,30-05-2024,email_open,4
1993,21-03-2024,sensor_trigger,4
1571,16-02-2024,login,7
930,20-06-2024,email_open,6
1040,27-05-2024,login,3
466,27-01-2024,login,9
1426,13-06-2024,email_open,6
294,21-02-2024,sensor_trigger,2
171,15-03-2024,login,2
1056,01-04-2024,sensor_trigger,1
263,02-03-2024,sensor_trigger,5
1239,06-03-2024,email_open,6
558,31-05-2024,login,3
189,20-03-2024,email_open,4
786,19-05-2024,email_open,5
583,23-05-2024,login,4
1002,12-06-2024,login,9
1832,09-05-2024,email_open,3
600,04-03-2024,email_open,5
846,29-01-2024,email_open,7
1970,27-03-2024,login,7
1285,05-04-2024,login,6
1206,31-01-2024,email_open,9
1529,23-03-2024,login,7
342,22-05-2024,login,4
954,02-02-2024,login,9
22,28-06-2024,sensor_trigger,6
1098,09-04-2024,sensor_trigger,1
1626,27-05-2024,email_open,9
1871,13-03-2024,sensor_trigger,7
166,14-06-2024,email_open,6
234,10-05-2024,email_open,6
1399,18-01-2024,login,4
1457,05-05-2024,email_open,4
641,07-01-2024,email_open,3
1358,11-06-2024,email_open,8
1828,03-05-2024,email_open,8
607,23-04-2024,login,2
540,24-03-2024,login,5
1890,24-03-2024,email_open,9
1059,23-03-2024,sensor_trigger,9
1468,14-04-2024,sensor_trigger,7
1255,11-04-2024,email_open,4
318,02-04-2024,login,4
343,29-02-2024,email_open,7
1454,11-04-2024,email_open,3
1900,24-01-2024,login,3
979,18-04-2024,sensor_trigger,5
637,15-06-2024,email_open,6
1490,19-05-2024,login,8
79,03-04-2024,login,1
893,04-03-2024,email_open,7
573,04-01-2024,login,8
449,03-04-2024,email_open,5
1753,12-05-2024,sensor_trigger,2
282,16-01-2024,email_open,4
675,27-01-2024,sensor_trigger,6
57,11-05-2024,login,9
1999,12-03-2024,email_open,2
191,17-02-2024,login,4
644,15-05-2024,email_open,5
1487,21-03-2024,login,8
42,22-06-2024,sensor_trigger,8
1510,13-02-2024,email_open,2
1197,21-02-2024,login,6
679,03-02-2024,email_open,6
1274,21-01-2024,email_open,5
1534,24-01-2024,sensor_trigger,8
502,13-02-2024,login,2
1217,23-04-2024,email_open,2
790,17-06-2024,email_open,7
1931,05-06-2024,email_open,9
750,12-04-2024,email_open,3
742,13-05-2024,email_open,7
165,25-02-2024,login,3
755,14-01-2024,email_open,6
90,26-06-2024,email_open,3
1715,10-04-2024,email_open,1
987,28-06-2024,login,6
1082,01-01-2024,email_open,3
1997,12-01-2024,email_open,1
1287,24-04-2024,sensor_trigger,5
648,15-04-2024,sensor_trigger,8
750,31-05-2024,email_open,8
819,06-02-2024,email_open,8
243,03-01-2024,sensor_trigger,3
663,03-06-2024,login,8
858,22-02-2024,login,4
1900,09-04-2024,sensor_trigger,8
1783,17-01-2024,email_open,3
219,22-04-2024,sensor_trigger,3
9,19-04-2024,login,1
430,22-05-2024,sensor_trigger,8
1830,15-06-2024,login,8
1903,04-01-2024,email_open,9
13,24-05-2024,email_open,6
1799,18-05-2024,email_open,2
907,12-01-2024,login,1
970,01-02-2024,sensor_trigger,8
1249,03-06-2024,email_open,4
1767,20-06-2024,login,7
690,12-02-2024,email_open,4
1783,25-06-2024,sensor_trigger,1
1091,13-04-2024,email_open,8
1833,02-04-2024,login,9
1693,12-02-2024,login,9
677,10-05-2024,email_open,9
1527,05-06-2024,email_open,4
184,25-03-2024,login,9
1005,04-02-2024,email_open,4
208,26-04-2024,email_open,2
528,24-06-2024,email_open,3
1324,15-06-2024,sensor_trigger,2
818,31-05-2024,sensor_trigger,1
1003,20-01-2024,sensor_trigger,6
1265,22-05-2024,email_open,4
455,25-03-2024,login,7
1999,26-04-2024,email_open,7
1766,15-04-2024,email_open,1
902,25-05-2024,sensor_trigger,9
1554,14-04-2024,login,8
1683,02-04-2024,sensor_trigger,1
244,10-02-2024,login,8
1587,09-04-2024,email_open,5
1986,09-03-2024,email_open,1
771,15-04-2024,email_open,4
238,18-05-2024,login,7
1270,25-05-2024,sensor_trigger,5
345,19-05-2024,sensor_trigger,3
1508,23-05-2024,sensor_trigger,4
310,27-01-2024,login,2
1585,09-04-2024,login,8
1308,24-05-2024,email_open,2
38,25-03-2024,sensor_trigger,6
1820,28-04-2024,login,7
32,31-01-2024,sensor_trigger,7
1267,18-04-2024,sensor_trigger,1
1577,11-06-2024,login,8
292,27-01-2024,login,9
1639,27-03-2024,email_open,7
292,08-06-2024,email_open,8
1643,17-01-2024,email_open,4
758,11-01-2024,sensor_trigger,8
1406,08-05-2024,sensor_trigger,3
1623,22-03-2024,email_open,1
578,18-02-2024,sensor_trigger,8
1162,10-02-2024,sensor_trigger,6
1862,20-01-2024,sensor_trigger,9
1224,11-03-2024,sensor_trigger,3
1359,06-02-2024,login,8
605,05-05-2024,login,9
447,23-05-2024,email_open,9
1372,08-02-2024,email_open,7
278,18-04-2024,sensor_trigger,3
994,21-06-2024,sensor_trigger,3
532,04-03-2024,login,2
1825,23-06-2024,sensor_trigger,1
1423,23-01-2024,sensor_trigger,2
1415,01-02-2024,email_open,5
984,25-06-2024,sensor_trigger,1
602,02-05-2024,login,4
562,19-01-2024,sensor_trigger,1
1034,15-04-2024,sensor_trigger,8
591,07-03-2024,sensor_trigger,5
1573,15-06-2024,sensor_trigger,4
59,29-03-2024,sensor_trigger,3
1112,29-02-2024,login,9
459,11-01-2024,email_open,6
104,18-02-2024,sensor_trigger,1
831,22-05-2024,email_open,8
789,07-05-2024,email_open,2
104,01-03-2024,login,9
1278,19-06-2024,email_open,7
742,22-05-2024,sensor_trigger,3
1359,05-01-2024,sensor_trigger,4
1487,29-01-2024,sensor_trigger,3
1573,09-03-2024,sensor_trigger,6
301,29-05-2024,login,9
654,13-01-2024,email_open,9
555,26-06-2024,login,1
628,25-04-2024,email_open,6
1365,23-06-2024,login,1
1516,19-04-2024,login,4
1108,05-06-2024,login,7
929,20-03-2024,sensor_trigger,4
1283,09-04-2024,sensor_trigger,9
360,17-01-2024,login,5
87,27-05-2024,email_open,9
428,23-04-2024,email_open,1
367,06-01-2024,sensor_trigger,4
343,22-01-2024,login,7
347,16-05-2024,sensor_trigger,2
1827,08-06-2024,sensor_trigger,9
1945,28-03-2024,sensor_trigger,3
96,02-02-2024,login,4
1279,10-03-2024,login,4
1878,18-02-2024,sensor_trigger,8
1160,13-04-2024,login,2
1272,06-06-2024,email_open,5
1523,11-04-2024,email_open,2
884,23-05-2024,sensor_trigger,6
1982,15-04-2024,email_open,9
486,22-03-2024,sensor_trigger,9
1426,26-03-2024,sensor_trigger,1
604,14-01-2024,sensor_trigger,4
412,13-06-2024,login,4
1995,18-02-2024,login,1
1932,19-02-2024,login,2
448,12-06-2024,login,6
247,28-06-2024,sensor_trigger,3
770,23-01-2024,login,9
699,06-03-2024,email_open,3
421,21-06-2024,email_open,3
124,24-04-2024,login,9
1284,28-01-2024,email_open,3
1193,20-01-2024,email_open,6
941,25-06-2024,login,6
877,30-04-2024,sensor_trigger,1
1135,06-04-2024,sensor_trigger,7
1314,28-04-2024,sensor_trigger,9
1623,18-04-2024,login,9
13,26-01-2024,sensor_trigger,9
1287,26-05-2024,sensor_trigger,2
800,15-04-2024,email_open,1
1047,20-05-2024,sensor_trigger,6
945,02-03-2024,login,6
200,05-05-2024,sensor_trigger,4
1266,21-05-2024,email_open,8
1263,18-05-2024,email_open,5
303,07-03-2024,email_open,7
1189,12-01-2024,email_open,9
738,04-02-2024,sensor_trigger,1
176,19-04-2024,email_open,9
1053,15-06-2024,email_open,4
677,08-06-2024,email_open,7
535,14-01-2024,sensor_trigger,4
1318,03-06-2024,login,4
477,10-04-2024,email_open,4
383,29-02-2024,email_open,6
556,12-02-2024,email_open,5
1797,24-02-2024,sensor_trigger,2
1716,18-04-2024,sensor_trigger,9
1320,02-04-2024,email_open,6
1675,11-06-2024,login,6
334,04-04-2024,email_open,9
1272,08-06-2024,login,1
1265,26-05-2024,login,7
1130,04-04-2024,sensor_trigger,3
898,15-06-2024,sensor_trigger,4
931,27-05-2024,sensor_trigger,1
685,28-01-2024,login,3
561,03-01-2024,login,7
123,08-06-2024,login,6
1059,26-03-2024,sensor_trigger,1
618,17-04-2024,sensor_trigger,9
988,18-06-2024,sensor_trigger,4
840,26-04-2024,email_open,7
416,17-04-2024,login,4
708,15-01-2024,login,7
1645,02-03-2024,email_open,5
637,31-01-2024,login,1
1351,26-01-2024,login,4
1319,27-05-2024,email_open,3
1456,06-03-2024,login,6
347,28-05-2024,sensor_trigger,6
37,24-04-2024,email_open,1
1724,29-02-2024,login,2
512,03-03-2024,sensor_trigger,2
849,27-06-2024,login,4
1994,10-04-2024,email_open,9
1924,15-06-2024,sensor_trigger,2
535,09-04-2024,login,8
910,18-05-2024,email_open,1
773,28-04-2024,login,8
1730,26-02-2024,login,3
1902,10-05-2024,sensor_trigger,5
664,06-02-2024,login,1
1042,20-04-2024,email_open,1
27,01-06-2024,email_open,6
536,28-05-2024,sensor_trigger,3
1053,21-04-2024,sensor_trigger,8
1675,18-06-2024,login,4
1008,01-01-2024,email_open,6
658,23-01-2024,sensor_trigger,9
1659,16-04-2024,login,8
640,22-04-2024,login,4
1904,31-05-2024,email_open,8
1141,23-06-2024,email_open,7
1156,29-03-2024,login,5
1313,14-05-2024,email_open,7
1742,07-02-2024,login,7
1260,16-02-2024,login,2
42,12-04-2024,email_open,7
1184,11-06-2024,sensor_trigger,3
1788,02-03-2024,login,8
1715,13-03-2024,email_open,8
1149,03-01-2024,login,9
1284,11-04-2024,login,4
1300,27-05-2024,login,3
213,14-04-2024,email_open,9
1987,13-02-2024,email_open,9
1497,08-06-2024,email_open,2
836,09-04-2024,sensor_trigger,6
702,26-01-2024,login,3
1594,17-02-2024,sensor_trigger,5
1455,05-01-2024,login,2
1739,28-02-2024,email_open,4
80,01-03-2024,login,3
955,18-02-2024,login,2
1252,06-06-2024,login,6
902,24-05-2024,sensor_trigger,3
1119,10-03-2024,email_open,4
424,15-01-2024,email_open,6
1997,01-01-2024,login,5
919,20-05-2024,email_open,4
1972,24-06-2024,sensor_trigger,4
516,07-05-2024,sensor_trigger,2
165,10-06-2024,email_open,4
1450,04-05-2024,sensor_trigger,8
997,06-06-2024,sensor_trigger,5
1836,19-01-2024,email_open,8
993,28-04-2024,email_open,6
893,04-03-2024,login,5
1016,06-03-2024,login,4
1066,26-02-2024,sensor_trigger,9
1821,13-02-2024,email_open,5
741,12-01-2024,sensor_trigger,6
1427,01-05-2024,email_open,7
755,16-06-2024,sensor_trigger,1
1748,24-01-2024,sensor_trigger,9
416,18-05-2024,sensor_trigger,8
1324,01-01-2024,login,5
1079,28-01-2024,email_open,3
336,08-03-2024,sensor_trigger,5
1925,14-04-2024,login,5
881,03-04-2024,sensor_trigger,9
1454,03-05-2024,sensor_trigger,7
972,03-05-2024,email_open,2
685,22-01-2024,sensor_trigger,5
1813,05-06-2024,email_open,9
1358,29-03-2024,login,2
741,14-02-2024,login,8
1430,03-05-2024,sensor_trigger,3
30,24-05-2024,login,4
1559,19-03-2024,email_open,2
1541,08-02-2024,email_open,9
575,16-06-2024,login,6
221,28-01-2024,email_open,9
827,09-05-2024,email_open,8
594,03-06-2024,sensor_trigger,9
1518,28-05-2024,sensor_trigger,5
754,27-03-2024,email_open,6
1277,14-05-2024,login,7
1588,21-02-2024,email_open,5
1345,24-06-2024,sensor_trigger,1
1063,05-05-2024,login,9
1021,26-05-2024,email_open,2
1489,13-03-2024,login,7
1795,19-05-2024,login,8
1962,03-04-2024,login,8
1863,02-01-2024,email_open,1
1435,17-01-2024,sensor_trigger,7
1436,04-05-2024,login,9
492,10-05-2024,login,3
438,21-01-2024,email_open,8
479,18-03-2024,sensor_trigger,8
783,19-03-2024,sensor_trigger,9
949,20-02-2024,email_open,8
1008,15-04-2024,login,5
72,14-04-2024,email_open,5
582,10-01-2024,sensor_trigger,3
220,25-04-2024,login,6
1028,24-02-2024,login,3
1886,05-02-2024,sensor_trigger,2
1003,20-02-2024,login,7
1937,14-03-2024,email_open,3
290,17-01-2024,sensor_trigger,4
380,01-03-2024,sensor_trigger,8
1926,31-03-2024,login,1
804,20-05-2024,sensor_trigger,9
1379,04-04-2024,email_open,6
743,20-03-2024,sensor_trigger,2
1959,12-04-2024,login,3
80,17-02-2024,sensor_trigger,5
66,26-03-2024,login,6
136,10-03-2024,login,9
399,16-02-2024,email_open,2
1727,10-01-2024,sensor_trigger,5
347,20-03-2024,email_open,7
1872,13-01-2024,email_open,7
1985,27-02-2024,sensor_trigger,4
59,24-03-2024,email_open,3
778,08-03-2024,email_open,8
519,24-03-2024,login,2
1904,26-03-2024,email_open,5
714,05-06-2024,sensor_trigger,5
1868,23-05-2024,login,1
977,03-03-2024,email_open,7
1261,23-06-2024,email_open,4
1804,12-02-2024,sensor_trigger,2
79,30-05-2024,email_open,8
1582,06-06-2024,sensor_trigger,4
1779,30-01-2024,email_open,1
1824,07-03-2024,email_open,8
1696,24-01-2024,sensor_trigger,7
115,10-04-2024,login,3
986,15-04-2024,sensor_trigger,3
1486,10-04-2024,login,7
1650,08-01-2024,login,2
126,20-06-2024,sensor_trigger,5
1626,05-04-2024,sensor_trigger,7
573,10-06-2024,email_open,6
965,04-02-2024,email_open,7
500,05-04-2024,login,2
829,19-02-2024,email_open,7
1126,24-05-2024,sensor_trigger,2
626,02-01-2024,login,7
1198,13-02-2024,email_open,8
452,11-04-2024,email_open,8
1116,25-06-2024,sensor_trigger,5
1719,09-05-2024,sensor_trigger,7
385,12-03-2024,email_open,8
1229,19-04-2024,login,4
363,16-05-2024,login,2
1731,08-05-2024,sensor_trigger,7
1841,12-04-2024,sensor_trigger,1
498,16-05-2024,sensor_trigger,2
537,21-05-2024,email_open,7
1258,27-01-2024,email_open,1
16,16-05-2024,sensor_trigger,7
981,12-06-2024,login,5
1165,02-04-2024,sensor_trigger,3
1972,09-04-2024,sensor_trigger,2
620,10-05-2024,login,7
1444,26-04-2024,login,9
1480,30-05-2024,login,9
300,01-05-2024,login,8
339,19-04-2024,email_open,2
303,13-03-2024,email_open,1
1916,30-01-2024,sensor_trigger,8
592,19-01-2024,email_open,2
76,11-04-2024,sensor_trigger,4
1812,07-03-2024,sensor_trigger,4
914,19-02-2024,login,2
1974,17-02-2024,login,4
780,03-01-2024,email_open,7
1648,06-03-2024,email_open,6
921,03-06-2024,email_open,6
1340,15-04-2024,email_open,4
1524,20-04-2024,login,2
1099,09-02-2024,login,5
1750,04-05-2024,email_open,3
366,18-01-2024,sensor_trigger,3
1570,03-06-2024,login,4
653,18-05-2024,login,5
1006,15-06-2024,login,2
1702,19-01-2024,login,6
396,29-03-2024,email_open,6
1255,14-05-2024,email_open,8
804,26-02-2024,sensor_trigger,2
1052,09-05-2024,login,8
1499,07-02-2024,email_open,8
1319,12-05-2024,email_open,4
845,22-03-2024,login,7
1451,05-02-2024,email_open,7
872,28-03-2024,email_open,1
1115,28-04-2024,email_open,1
115,25-03-2024,sensor_trigger,8
1183,27-05-2024,email_open,1
1282,12-05-2024,login,3
373,24-01-2024,login,6
850,30-01-2024,login,8
90,28-01-2024,email_open,5
757,27-06-2024,sensor_trigger,5
1322,18-04-2024,email_open,4
31,14-05-2024,login,4
1853,18-06-2024,sensor_trigger,7
358,04-02-2024,sensor_trigger,6
1848,28-04-2024,email_open,8
470,03-02-2024,login,6
1764,12-04-2024,email_open,7
1875,26-04-2024,login,5
1152,16-03-2024,sensor_trigger,6
1806,23-02-2024,email_open,1
270,29-01-2024,sensor_trigger,3
1522,17-05-2024,login,8
1437,27-01-2024,sensor_trigger,3
209,13-01-2024,sensor_trigger,1
690,11-02-2024,sensor_trigger,3
1330,13-06-2024,email_open,4
1215,21-01-2024,login,8
1381,10-05-2024,sensor_trigger,9
457,15-05-2024,sensor_trigger,4
449,10-03-2024,sensor_trigger,7
68,24-05-2024,sensor_trigger,1
1863,10-01-2024,login,9
1803,20-05-2024,login,4
1806,15-04-2024,email_open,9
874,12-01-2024,login,3
467,07-05-2024,login,5
1384,30-05-2024,sensor_trigger,1
1411,07-05-2024,email_open,3
128,28-06-2024,email_open,5
1800,01-03-2024,sensor_trigger,6
733,26-01-2024,email_open,8
1778,15-01-2024,login,1
1509,22-01-2024,email_open,3
1268,29-03-2024,sensor_trigger,1
1963,05-03-2024,email_open,5
1929,02-06-2024,email_open,8
1043,21-01-2024,email_open,4
1420,31-05-2024,sensor_trigger,9
1691,16-01-2024,login,6
1253,08-06-2024,email_open,6
368,16-01-2024,login,5
58,11-02-2024,login,5
1305,08-06-2024,login,7
557,26-06-2024,email_open,8
1126,10-02-2024,login,7
48,17-04-2024,email_open,1
562,04-05-2024,email_open,1
593,31-05-2024,email_open,6
812,13-01-2024,login,3
59,19-03-2024,email_open,9
161,17-05-2024,sensor_trigger,7
103,11-02-2024,sensor_trigger,2
846,17-06-2024,sensor_trigger,3
412,30-04-2024,email_open,8
786,10-05-2024,sensor_trigger,1
183,16-01-2024,email_open,5
417,13-02-2024,email_open,1
1140,06-06-2024,email_open,9
1898,30-04-2024,login,7
399,13-06-2024,sensor_trigger,5
957,24-01-2024,email_open,6
779,26-01-2024,sensor_trigger,3
1700,27-02-2024,sensor_trigger,3
655,09-01-2024,login,7
437,05-05-2024,sensor_trigger,7
318,19-01-2024,email_open,7
1840,28-01-2024,email_open,2
606,14-05-2024,sensor_trigger,2
1274,14-02-2024,sensor_trigger,5
911,07-05-2024,login,4
1471,03-04-2024,email_open,7
497,13-06-2024,sensor_trigger,3
1367,16-01-2024,sensor_trigger,5
427,05-01-2024,email_open,2
818,05-06-2024,sensor_trigger,1
1852,21-02-2024,login,9
1023,30-05-2024,sensor_trigger,4
240,06-01-2024,sensor_trigger,8
1083,12-06-2024,login,7
1551,09-06-2024,login,1
797,18-02-2024,login,7
203,17-06-2024,email_open,2
1773,20-03-2024,sensor_trigger,3
1490,07-04-2024,sensor_trigger,1
1320,16-04-2024,login,7
287,02-06-2024,email_open,3
73,06-02-2024,login,6
726,25-04-2024,sensor_trigger,7
1547,17-01-2024,email_open,3
337,01-02-2024,email_open,2
1761,04-06-2024,sensor_trigger,9
1342,25-01-2024,email_open,9
203,23-06-2024,email_open,7
231,22-01-2024,login,5
904,01-03-2024,email_open,4
1587,05-05-2024,login,4
1081,13-02-2024,email_open,1
644,11-04-2024,login,4
1444,20-01-2024,login,7
915,18-04-2024,email_open,5
280,26-06-2024,login,9
809,28-03-2024,sensor_trigger,4
1329,23-06-2024,sensor_trigger,3
466,16-02-2024,email_open,6
737,20-02-2024,email_open,4
1198,08-02-2024,email_open,2
804,14-01-2024,sensor_trigger,5
266,23-06-2024,email_open,4
247,21-01-2024,email_open,5
78,22-05-2024,login,9
1671,09-04-2024,email_open,4
1676,06-04-2024,sensor_trigger,6
854,01-01-2024,sensor_trigger,4
253,18-04-2024,email_open,1
475,22-03-2024,sensor_trigger,2
176,17-05-2024,login,6
1445,30-05-2024,login,8
971,18-01-2024,email_open,9
1956,27-02-2024,email_open,4
1596,05-05-2024,login,6
1485,13-03-2024,login,3
1888,19-04-2024,email_open,9
254,21-02-2024,sensor_trigger,8
1544,15-02-2024,email_open,1
903,16-04-2024,email_open,2
107,13-01-2024,email_open,9
1195,05-04-2024,email_open,3
58,17-01-2024,email_open,3
1361,07-03-2024,email_open,9
1366,01-03-2024,email_open,3
942,05-03-2024,sensor_trigger,5
1314,12-05-2024,email_open,6
84,08-06-2024,login,3
1141,29-03-2024,email_open,8
712,21-06-2024,sensor_trigger,2
1558,25-02-2024,login,6
1243,05-01-2024,email_open,2
1762,10-04-2024,email_open,9
1941,27-03-2024,login,6
1807,10-06-2024,email_open,9
901,01-03-2024,sensor_trigger,4
1126,09-03-2024,email_open,3
657,03-03-2024,sensor_trigger,2
456,13-02-2024,email_open,8
659,28-01-2024,login,4
773,13-01-2024,sensor_trigger,2
791,19-06-2024,email_open,9
851,30-01-2024,email_open,8
526,02-06-2024,login,5
266,03-03-2024,login,8
1311,13-03-2024,sensor_trigger,5
141,26-02-2024,sensor_trigger,7
895,04-03-2024,sensor_trigger,5
406,25-06-2024,email_open,5
293,21-02-2024,email_open,4
1959,03-03-2024,sensor_trigger,5
1930,20-05-2024,email_open,7
